-0.310435107541369	-0.319458767877283	-0.329859049459102	0.520221723977291	-0.316335086844155	0.524827705565055	-0.232013341630852	0.02477470499159	0.00626111684667996	-0.31819632184821
-0.182415547405105	-0.163367604802856	-0.103418689392492	0.333180341113664	0.0406965740489098	0.319684124023294	0.275582685051106	-0.517415153040036	0.274571153053165	-0.235442040938711
-0.391022780578381	-0.373950940766985	-0.34953912245031	0.0766900494933809	-0.316387926183759	0.12538764068839	-0.3239931510069	0.37646707586343	-0.585331729526788	-0.390057955693896
-0.2567175455858	-0.256203123691595	-0.258272255094716	0.0726448811798166	-0.237209407351463	0.0790777414545409	-0.153915125711748	0.0309644360381033	0.0145994108807901	-0.0585739834081886
-0.168981751427437	-0.0745176758880334	0.0797533021724048	0.496753381038984	0.275583426442452	0.455867350750882	0.361295215264577	-0.270462614886633	-0.390641861982828	-0.589524098144491
-0.452414788938676	-0.480241718387299	-0.488566695828131	0.0918303417214198	-0.446459315555801	0.168271917448309	-0.337292897973481	0.205994805121844	-0.236922292455014	-0.254239934926883
-0.422032825312808	-0.441979099735781	-0.464986534820154	-0.0917259282106586	-0.487643091391471	-0.0562999580664125	-0.494879893579752	0.447743635264152	-0.217657054737196	0.0319718413488709
-0.265067573716879	-0.27367957514215	-0.291107827845922	0.486124900850009	-0.320417752988796	0.428101492926654	-0.387065891759911	0.459477526464181	-0.525124336443954	-0.398093226163384
-0.299911039607909	-0.304964203815215	-0.312452669984835	-0.21810818642757	-0.315139582406725	-0.0882833884593772	-0.29557287296285	0.243711736759654	-0.136690044338607	-0.0152744929281578
-0.282840537062064	-0.257572480044425	-0.219030830801366	0.244341147560032	-0.163883666462127	0.41233188186616	-0.123176283113773	0.0490740381536644	-0.176628243830329	-0.340340555169609
